Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,114,12,P:System.Web.UI.Page.Response,,,,,Response.Redirect(url);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,114,12,M:System.Web.HttpResponse.Redirect(System.String),,,,,Response.Redirect(url);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,113,51,T:System.Uri,,,,,"url += sep + ""q=""    + Uri.EscapeDataString(q);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,108,12,T:System.Web.UI.WebControls.DropDownList,,,,,"int type   = int.TryParse(ddlType.SelectedValue,  out int t) ? t : 0;"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,108,12,P:System.Web.UI.WebControls.ListControl.SelectedValue,,,,,"int type   = int.TryParse(ddlType.SelectedValue,  out int t) ? t : 0;"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,107,12,T:System.Web.UI.WebControls.DropDownList,,,,,"int brand  = int.TryParse(ddlBrand.SelectedValue, out int b) ? b : 0;"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,107,12,P:System.Web.UI.WebControls.ListControl.SelectedValue,,,,,"int brand  = int.TryParse(ddlBrand.SelectedValue, out int b) ? b : 0;"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,106,12,T:System.Web.UI.WebControls.TextBox,,,,,var q      = txtSearch.Text.Trim();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,106,12,P:System.Web.UI.WebControls.TextBox.Text,,,,,var q      = txtSearch.Text.Trim();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,100,12,M:System.Web.UI.Control.ResolveUrl(System.String),,,,,"return ResolveUrl(""~/Content/placeholder.png"") + ""?v=2"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,91,51,T:System.Uri,,,,,"url += sep + ""q="" + Uri.EscapeDataString(QsSearch);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,79,16,T:System.Web.UI.WebControls.HyperLink,,,,,"btnNext.CssClass    = ""page-link"" + (hasNext ? """" : "" disabled"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,79,16,P:System.Web.UI.WebControls.WebControl.CssClass,,,,,"btnNext.CssClass    = ""page-link"" + (hasNext ? """" : "" disabled"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,78,16,T:System.Web.UI.WebControls.HyperLink,,,,,"btnPrev.CssClass    = ""page-link"" + (hasPrev ? """" : "" disabled"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,78,16,P:System.Web.UI.WebControls.WebControl.CssClass,,,,,"btnPrev.CssClass    = ""page-link"" + (hasPrev ? """" : "" disabled"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,77,16,T:System.Web.UI.WebControls.HyperLink,,,,,"btnNext.NavigateUrl = hasNext ? BuildUrl(QsPage + 1) : ""#"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,77,16,P:System.Web.UI.WebControls.HyperLink.NavigateUrl,,,,,"btnNext.NavigateUrl = hasNext ? BuildUrl(QsPage + 1) : ""#"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,76,16,T:System.Web.UI.WebControls.HyperLink,,,,,"btnPrev.NavigateUrl = hasPrev ? BuildUrl(QsPage - 1) : ""#"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,76,16,P:System.Web.UI.WebControls.HyperLink.NavigateUrl,,,,,"btnPrev.NavigateUrl = hasPrev ? BuildUrl(QsPage - 1) : ""#"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,71,16,T:System.Web.UI.WebControls.Label,,,,,lblTotalPages.Text = totalPages.ToString();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,71,16,P:System.Web.UI.WebControls.Label.Text,,,,,lblTotalPages.Text = totalPages.ToString();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,70,16,T:System.Web.UI.WebControls.Label,,,,,lblPage.Text       = (QsPage + 1).ToString();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,70,16,P:System.Web.UI.WebControls.Label.Text,,,,,lblPage.Text       = (QsPage + 1).ToString();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,69,16,T:System.Web.UI.WebControls.Panel,,,,,pnlPager.Visible   = total > DefaultPageSize;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,69,16,P:System.Web.UI.Control.Visible,,,,,pnlPager.Visible   = total > DefaultPageSize;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,66,16,T:System.Web.UI.WebControls.Panel,,,,,pnlEmpty.Visible = items.Count == 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,66,16,P:System.Web.UI.Control.Visible,,,,,pnlEmpty.Visible = items.Count == 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,64,16,T:System.Web.UI.WebControls.Repeater,,,,,rptProducts.DataBind();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,64,16,M:System.Web.UI.WebControls.Repeater.DataBind,,,,,rptProducts.DataBind();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,63,16,T:System.Web.UI.WebControls.Repeater,,,,,rptProducts.DataSource = items;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,63,16,P:System.Web.UI.WebControls.Repeater.DataSource,,,,,rptProducts.DataSource = items;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,48,16,T:System.Web.UI.WebControls.TextBox,,,,,txtSearch.Text = QsSearch;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,48,16,P:System.Web.UI.WebControls.TextBox.Text,,,,,txtSearch.Text = QsSearch;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,47,38,P:System.Web.UI.WebControls.ListItem.Selected,,,,,typeItem.Selected = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,46,16,T:System.Web.UI.WebControls.DropDownList,,,,,var typeItem = ddlType.Items.FindByValue(QsType.ToString());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,46,16,T:System.Web.UI.WebControls.ListItemCollection,,,,,var typeItem = ddlType.Items.FindByValue(QsType.ToString());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,46,16,P:System.Web.UI.WebControls.ListControl.Items,,,,,var typeItem = ddlType.Items.FindByValue(QsType.ToString());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,46,16,T:System.Web.UI.WebControls.ListItem,,,,,var typeItem = ddlType.Items.FindByValue(QsType.ToString());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,46,16,M:System.Web.UI.WebControls.ListItemCollection.FindByValue(System.String),,,,,var typeItem = ddlType.Items.FindByValue(QsType.ToString());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,45,39,P:System.Web.UI.WebControls.ListItem.Selected,,,,,brandItem.Selected = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,44,16,T:System.Web.UI.WebControls.DropDownList,,,,,var brandItem = ddlBrand.Items.FindByValue(QsBrand.ToString());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,44,16,T:System.Web.UI.WebControls.ListItemCollection,,,,,var brandItem = ddlBrand.Items.FindByValue(QsBrand.ToString());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,44,16,P:System.Web.UI.WebControls.ListControl.Items,,,,,var brandItem = ddlBrand.Items.FindByValue(QsBrand.ToString());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,44,16,T:System.Web.UI.WebControls.ListItem,,,,,var brandItem = ddlBrand.Items.FindByValue(QsBrand.ToString());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,44,16,M:System.Web.UI.WebControls.ListItemCollection.FindByValue(System.String),,,,,var brandItem = ddlBrand.Items.FindByValue(QsBrand.ToString());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,42,12,P:System.Web.UI.Page.IsPostBack,,,,,if (!IsPostBack)              {                  var brandItem = ddlBrand.Items.FindByValue(QsBrand.ToString());                  if (brandItem != null) brandItem.Selected = true;                  var typeItem = ddlType.Items.FindByValue(QsType.ToString());                  if (typeItem != null) typeItem.Selected = true;                  txtSearch.Text = QsSearch;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,38,20,T:System.Web.UI.WebControls.ListItem,,,,,"ddlType.Items.Add(new ListItem(type.Type, type.Id.ToString()));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,38,20,"M:System.Web.UI.WebControls.ListItem.#ctor(System.String,System.String)",,,,,"ddlType.Items.Add(new ListItem(type.Type, type.Id.ToString()));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,38,20,T:System.Web.UI.WebControls.DropDownList,,,,,"ddlType.Items.Add(new ListItem(type.Type, type.Id.ToString()));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,38,20,T:System.Web.UI.WebControls.ListItemCollection,,,,,"ddlType.Items.Add(new ListItem(type.Type, type.Id.ToString()));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,38,20,P:System.Web.UI.WebControls.ListControl.Items,,,,,"ddlType.Items.Add(new ListItem(type.Type, type.Id.ToString()));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,38,20,M:System.Web.UI.WebControls.ListItemCollection.Add(System.Web.UI.WebControls.ListItem),,,,,"ddlType.Items.Add(new ListItem(type.Type, type.Id.ToString()));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,36,16,T:System.Web.UI.WebControls.ListItem,,,,,"ddlType.Items.Add(new ListItem(""All Types"", ""0""));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,36,16,"M:System.Web.UI.WebControls.ListItem.#ctor(System.String,System.String)",,,,,"ddlType.Items.Add(new ListItem(""All Types"", ""0""));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,36,16,T:System.Web.UI.WebControls.DropDownList,,,,,"ddlType.Items.Add(new ListItem(""All Types"", ""0""));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,36,16,T:System.Web.UI.WebControls.ListItemCollection,,,,,"ddlType.Items.Add(new ListItem(""All Types"", ""0""));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,36,16,P:System.Web.UI.WebControls.ListControl.Items,,,,,"ddlType.Items.Add(new ListItem(""All Types"", ""0""));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,36,16,M:System.Web.UI.WebControls.ListItemCollection.Add(System.Web.UI.WebControls.ListItem),,,,,"ddlType.Items.Add(new ListItem(""All Types"", ""0""));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,35,16,T:System.Web.UI.WebControls.DropDownList,,,,,ddlType.Items.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,35,16,T:System.Web.UI.WebControls.ListItemCollection,,,,,ddlType.Items.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,35,16,P:System.Web.UI.WebControls.ListControl.Items,,,,,ddlType.Items.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,35,16,M:System.Web.UI.WebControls.ListItemCollection.Clear,,,,,ddlType.Items.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,33,20,T:System.Web.UI.WebControls.ListItem,,,,,"ddlBrand.Items.Add(new ListItem(brand.Brand, brand.Id.ToString()));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,33,20,"M:System.Web.UI.WebControls.ListItem.#ctor(System.String,System.String)",,,,,"ddlBrand.Items.Add(new ListItem(brand.Brand, brand.Id.ToString()));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,33,20,T:System.Web.UI.WebControls.DropDownList,,,,,"ddlBrand.Items.Add(new ListItem(brand.Brand, brand.Id.ToString()));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,33,20,T:System.Web.UI.WebControls.ListItemCollection,,,,,"ddlBrand.Items.Add(new ListItem(brand.Brand, brand.Id.ToString()));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,33,20,P:System.Web.UI.WebControls.ListControl.Items,,,,,"ddlBrand.Items.Add(new ListItem(brand.Brand, brand.Id.ToString()));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,33,20,M:System.Web.UI.WebControls.ListItemCollection.Add(System.Web.UI.WebControls.ListItem),,,,,"ddlBrand.Items.Add(new ListItem(brand.Brand, brand.Id.ToString()));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,31,16,T:System.Web.UI.WebControls.ListItem,,,,,"ddlBrand.Items.Add(new ListItem(""All Brands"", ""0""));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,31,16,"M:System.Web.UI.WebControls.ListItem.#ctor(System.String,System.String)",,,,,"ddlBrand.Items.Add(new ListItem(""All Brands"", ""0""));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,31,16,T:System.Web.UI.WebControls.DropDownList,,,,,"ddlBrand.Items.Add(new ListItem(""All Brands"", ""0""));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,31,16,T:System.Web.UI.WebControls.ListItemCollection,,,,,"ddlBrand.Items.Add(new ListItem(""All Brands"", ""0""));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,31,16,P:System.Web.UI.WebControls.ListControl.Items,,,,,"ddlBrand.Items.Add(new ListItem(""All Brands"", ""0""));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,31,16,M:System.Web.UI.WebControls.ListItemCollection.Add(System.Web.UI.WebControls.ListItem),,,,,"ddlBrand.Items.Add(new ListItem(""All Brands"", ""0""));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,30,16,T:System.Web.UI.WebControls.DropDownList,,,,,ddlBrand.Items.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,30,16,T:System.Web.UI.WebControls.ListItemCollection,,,,,ddlBrand.Items.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,30,16,P:System.Web.UI.WebControls.ListControl.Items,,,,,ddlBrand.Items.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,30,16,M:System.Web.UI.WebControls.ListItemCollection.Clear,,,,,ddlBrand.Items.Clear();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,16,36,T:System.Web.HttpRequest,,,,,Request
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,16,36,P:System.Web.UI.Page.Request,,,,,Request
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,16,36,P:System.Web.HttpRequest.QueryString,,,,,Request.QueryString
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,15,48,T:System.Web.HttpRequest,,,,,Request
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,15,48,P:System.Web.UI.Page.Request,,,,,Request
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,15,48,P:System.Web.HttpRequest.QueryString,,,,,Request.QueryString
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,14,48,T:System.Web.HttpRequest,,,,,Request
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,14,48,P:System.Web.UI.Page.Request,,,,,Request
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,14,48,P:System.Web.HttpRequest.QueryString,,,,,Request.QueryString
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,13,48,T:System.Web.HttpRequest,,,,,Request
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,13,48,P:System.Web.UI.Page.Request,,,,,Request
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,13,48,P:System.Web.HttpRequest.QueryString,,,,,Request.QueryString
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,8,39,M:System.Web.UI.Page.#ctor,,,,,Page
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\Default.aspx.cs,8,39,T:System.Web.UI.Page,,,,,Page
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\ProductDetail.aspx.cs,79,12,T:System.Web.SessionState.HttpSessionState,,,,,"return Session[""AnonymousBuyerId""].ToString();"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\ProductDetail.aspx.cs,79,12,P:System.Web.UI.Page.Session,,,,,"return Session[""AnonymousBuyerId""].ToString();"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\ProductDetail.aspx.cs,79,12,P:System.Web.SessionState.HttpSessionState.Item(System.String),,,,,"return Session[""AnonymousBuyerId""].ToString();"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\ProductDetail.aspx.cs,78,16,T:System.Web.SessionState.HttpSessionState,,,,,"Session[""AnonymousBuyerId""] = Guid.NewGuid().ToString();"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\ProductDetail.aspx.cs,78,16,P:System.Web.UI.Page.Session,,,,,"Session[""AnonymousBuyerId""] = Guid.NewGuid().ToString();"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\ProductDetail.aspx.cs,78,16,P:System.Web.SessionState.HttpSessionState.Item(System.String),,,,,"Session[""AnonymousBuyerId""] = Guid.NewGuid().ToString();"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\ProductDetail.aspx.cs,77,12,T:System.Web.SessionState.HttpSessionState,,,,,"if (Session[""AnonymousBuyerId""] == null)                  Session[""AnonymousBuyerId""] = Guid.NewGuid().ToString();"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\ProductDetail.aspx.cs,77,12,P:System.Web.UI.Page.Session,,,,,"if (Session[""AnonymousBuyerId""] == null)                  Session[""AnonymousBuyerId""] = Guid.NewGuid().ToString();"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\ProductDetail.aspx.cs,77,12,P:System.Web.SessionState.HttpSessionState.Item(System.String),,,,,"if (Session[""AnonymousBuyerId""] == null)                  Session[""AnonymousBuyerId""] = Guid.NewGuid().ToString();"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\ProductDetail.aspx.cs,76,47,P:System.Web.UI.Page.User,,,,,return User.Identity.Name;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Catalog\ProductDetail.aspx.cs,76,12,P:System.Web.UI.Page.User,,,,,if (User.Identity.IsAuthenticated) return User.Identity.Name;
